promedio_tiempo_interacciones,papa,cursos_inscritos_periodo,num_cursos_plataforma,papa-1,delta_papa,modalidad_colegio,calendario,jornada,tipo_colegio,categoria_colegio,ciudad,Clase
128.3766667,4.4,6,2,4.5,-0.1,0,0,0,0,0,15,E
131.7871795,4.4,5,3,4.5,-0.1,0,0,0,0,0,15,E
108.7396552,3.7,5,2,3.6,0.1,2,3,3,2,3,1,B
221.3,3.6,4,2,3.6,0,2,3,3,2,3,1,B
213.5333333,3.7,6,1,3.8,-0.1,0,0,2,0,0,1,B
206.0351852,3.5,5,2,3.8,-0.3,0,0,2,0,0,1,B
105.6576923,3.4,5,1,3.2,0.2,2,0,2,1,2,11,B
6.529166667,3.3,5,1,3.2,0.1,2,0,2,1,2,11,B
101.62,3.4,5,3,3.4,0,2,0,2,1,2,1,B
674.0916667,3.4,5,2,3.4,0,2,0,2,1,2,1,B
176.9466667,3.9,6,1,4.2,-0.3,2,0,2,1,2,1,B
230.4924242,3.6,6,2,4.2,-0.6,2,0,2,1,2,1,B
61.52307692,3.6,7,2,3.8,-0.2,2,0,2,1,2,40,B
11.6,3.4,4,1,3.8,-0.4,2,0,2,1,2,40,B
144.912963,3.2,3,2,3.8,-0.6,2,0,2,1,2,17,B
2.42625,4.3,6,4,4.5,-0.2,2,2,4,1,2,115,E
2.790804598,4.3,4,5,4.5,-0.2,2,2,4,1,2,115,E
1.94047619,4.1,5,1,4.2,-0.1,2,0,0,1,2,83,E
63.86055556,4.1,5,2,4.2,-0.1,2,0,0,1,2,83,E
82.06576577,3.5,7,2,3.5,0,2,0,0,1,2,116,B
79.79444444,3.4,5,2,3.5,-0.1,2,0,0,1,2,116,B
102.4018519,4.9,5,1,4.9,0,2,0,2,1,2,1,E
103.8871795,4.8,6,2,4.9,-0.1,2,0,2,1,2,1,E
114.4055556,3.7,6,1,3.9,-0.2,0,0,0,0,0,1,B
162.4351852,3.6,5,1,3.9,-0.3,0,0,0,0,0,1,B
238.0871795,3.3,4,1,3.5,-0.2,2,0,2,1,2,1,B
75.5579235,3.7,7,1,3.3,0.4,2,0,2,1,2,1,B
203.6166667,3.5,4,1,3.3,0.2,2,0,2,1,2,1,B
85.37941176,4.4,5,8,4.4,0,2,0,4,1,2,1,E
204.4026667,4.3,5,3,4.4,-0.1,2,0,4,1,2,1,E
223.9166667,3.2,0,1,3.2,0,2,0,0,1,2,43,B
117.7212121,4.2,6,2,4,0.2,0,2,0,0,0,1,E
175.1466667,4.1,5,4,4,0.1,0,2,0,0,0,1,E
2.277777778,3.2,5,3,3.5,-0.3,0,2,2,0,0,1,B
75.43055556,3.2,6,1,3.5,-0.3,0,2,2,0,0,1,B
145.5261905,3.2,5,1,3.6,-0.4,2,0,2,1,2,15,B
9.729166667,3.8,7,1,3.8,0,0,0,0,0,4,1,B
153.9911765,3.7,5,2,3.8,-0.1,0,0,0,0,4,1,B
132.8380952,3.7,6,1,3.8,-0.1,2,0,0,1,2,43,B
82.6875,3.5,6,3,3.8,-0.3,2,0,0,1,2,43,B
188.4794872,3.7,5,1,3.8,-0.1,2,0,2,1,2,1,B
56.79408602,3.2,4,1,3,0.2,0,2,4,0,0,45,B
232.1833333,3.2,5,1,3,0.2,0,2,4,0,0,45,B
13.81388889,3.8,6,1,3.8,0,2,0,0,1,2,117,B
137.4621212,3.6,6,2,3.8,-0.2,2,0,0,1,2,117,B
161.0722222,3.9,5,1,4.1,-0.2,2,0,0,1,2,13,B
68.25648148,3.3,7,1,3.2,0.1,2,0,2,1,2,1,B
117.6583333,3.2,4,1,3.2,0,2,0,2,1,2,1,B
36.07380952,4.6,6,3,4.8,-0.2,0,0,0,0,0,1,E
239.0833333,3.4,6,1,3.9,-0.5,2,0,2,1,2,1,B
232.8583333,3.4,5,1,3.9,-0.5,2,0,2,1,2,1,B
13.32222222,3.3,7,4,3.1,0.2,2,0,2,1,2,71,B
81.85204678,3.3,5,15,3.1,0.2,2,0,2,1,2,71,B
131.6678788,4,5,3,4.3,-0.3,0,0,2,0,0,1,E
190.812963,4.1,5,3,4.3,-0.2,0,0,2,0,0,1,E
177.2925641,4.4,5,2,4.4,0,0,0,2,0,0,1,E
172.2716667,4.5,5,4,4.4,0.1,0,0,2,0,0,1,E
199.8411111,4,6,2,4.1,-0.1,2,0,0,1,2,1,E
189.45625,4.1,5,3,4.1,0,2,0,0,1,2,1,E
180.4733333,4.1,4,1,4.1,0,2,0,2,1,2,1,E
135.7514184,4.1,5,6,4.1,0,2,0,2,1,2,1,E
13.65555556,3.1,4,2,3.3,-0.2,0,0,0,0,0,1,B
71.66666667,0,0,1,0,0,2,0,2,1,2,17,P
116.8333333,3.7,3,1,3.7,0,2,0,2,1,2,1,B
138.877193,3.8,4,2,3.7,0.1,2,0,2,1,2,1,B
211.5706349,3.8,4,1,3.8,0,0,2,0,0,0,1,B
161.6356061,3.8,6,5,3.8,0,0,2,0,0,0,1,B
51.63266667,4,5,4,4.1,-0.1,0,2,0,0,0,1,E
76.37692308,4,5,3,4.1,-0.1,0,2,0,0,0,1,E
141.4157233,4,5,2,4,0,0,0,0,0,0,1,E
141.3701754,3.8,5,4,4,-0.2,0,0,0,0,0,1,B
210.1875,3.3,5,2,3.3,0,0,0,0,0,0,1,B
1.583333333,3.1,5,1,3.3,-0.2,2,0,2,1,2,1,B
142.9759649,4.6,5,3,4.5,0.1,2,0,2,1,2,7,E
180.5139785,4.5,5,5,4.5,0,2,0,2,1,2,7,E
130.5427928,4,6,2,4.1,-0.1,2,0,2,1,2,1,E
135.1131313,3.8,6,5,4.1,-0.3,2,0,2,1,2,1,B
128.8875,3.2,6,3,3.3,-0.1,0,0,0,0,0,1,B
145.4469697,3.3,5,2,3.3,0,0,0,0,0,0,1,B
123.2846591,3.3,6,3,3.8,-0.5,0,2,0,0,0,1,B
179.595,3.3,5,5,3.8,-0.5,0,2,0,0,0,1,B
146.9805556,3.7,4,4,3.8,-0.1,2,0,2,1,2,27,B
229.0944444,3.8,6,1,3.8,0,2,0,2,1,2,27,B
3.080555556,3.9,5,2,4,-0.1,2,0,2,1,2,7,B
82.33484848,3.9,6,2,4,-0.1,2,0,2,1,2,7,B
117.3691358,4,5,2,4.1,-0.1,0,0,2,0,0,1,E
197.8483333,4,6,2,4.1,-0.1,0,0,2,0,0,1,E
167.9166667,3.7,0,2,3.7,0,0,0,0,0,0,1,B
231.6833333,3.8,5,1,4.1,-0.3,0,0,0,0,0,1,B
197.5229167,3.8,4,2,4.1,-0.3,0,0,0,0,0,1,B
69.00133333,3.5,5,4,3.6,-0.1,2,0,2,1,2,1,B
123.7333333,3.6,6,3,3.6,0,2,0,2,1,2,1,B
123.631746,3.7,4,2,3.6,0.1,2,0,2,1,2,1,B
168.7177778,3.8,5,2,3.6,0.2,2,0,2,1,2,1,B
130.9407895,4.5,4,3,4.7,-0.2,0,2,0,0,0,1,E
113.396,4.6,5,4,4.7,-0.1,0,2,0,0,0,1,E
196.0920635,3.8,4,2,3.7,0.1,0,0,0,0,0,15,B
126.8397849,3.7,4,6,3.7,0,0,0,0,0,0,15,B
128.6716146,4.1,7,2,4,0.1,2,0,2,1,2,45,E
148.3810345,4,6,5,4,0,2,0,2,1,2,45,E
1.1,3.2,4,1,3.6,-0.4,2,0,2,1,2,1,B
54.49666667,3.3,4,1,3.6,-0.3,2,0,2,1,2,1,B
169.3751938,4,5,2,3.9,0.1,0,0,2,0,0,1,E
150.0166667,4,6,5,3.9,0.1,0,0,2,0,0,1,E
109.4416667,3.8,4,3,3.8,0,2,0,2,1,2,1,B
156.1666667,3.9,5,5,3.8,0.1,2,0,2,1,2,1,B
152.2648148,4.3,5,4,4.4,-0.1,0,0,0,0,0,1,E
136.3678862,4.1,5,8,4.4,-0.3,0,0,0,0,0,1,E
152.3761905,3.4,4,2,3.2,0.2,0,2,0,0,0,1,B
190.548374,4.2,5,3,4.2,0,0,2,0,0,0,1,E
177.9288288,4.1,5,6,4.2,-0.1,0,2,0,0,0,1,E
100.9884354,3.6,3,3,3.6,0,0,0,2,0,0,1,B
34.98994709,4.1,5,2,4.1,0,0,0,0,0,0,1,E
62.77901235,4.1,5,4,4.1,0,0,0,0,0,0,1,E
152.8283784,3.9,4,2,4.2,-0.3,0,2,0,0,0,1,B
162.1045699,4,5,4,4.2,-0.2,0,2,0,0,0,1,E
138.9042553,4.1,6,3,4,0.1,2,0,2,1,2,45,E
141.1070513,4.1,4,5,4,0.1,2,0,2,1,2,45,E
92.8952381,3.2,6,1,3.2,0,0,0,0,0,0,1,B
1.655555556,3.6,4,1,3.2,0.4,2,0,2,1,2,15,B
155.9270833,3.4,4,1,3.1,0.3,2,0,2,1,2,32,B
40.23333333,3.7,4,5,3.8,-0.1,2,0,2,1,2,1,B
204.2955556,4.3,5,1,4.2,0.1,0,2,0,0,0,1,E
98.95555556,3.9,5,2,3.9,0,0,0,0,0,0,1,B
163.9083333,3.9,5,1,3.9,0,0,0,0,0,0,1,B
26.59404762,3.6,6,1,3.4,0.2,2,0,2,1,2,16,B
243.2138889,3.3,5,1,3.3,0,2,0,0,1,2,6,B
142.9,3.2,4,1,3.3,-0.1,2,0,0,1,2,6,B
81.47272727,3.5,6,1,3.5,0,2,0,2,1,2,1,B
190.2214286,3.5,5,1,3.5,0,2,0,2,1,2,1,B
6.140123457,4,6,1,3.9,0.1,2,0,2,1,2,67,E
9.137878788,4.1,6,2,3.9,0.2,2,0,2,1,2,67,E
171.3787879,2.9,4,3,3.4,-0.5,2,0,0,1,6,50,R
3.953846154,3.2,4,2,3.2,0,2,0,0,1,2,29,B
0.644444444,3.1,5,1,3.1,0,2,0,0,1,2,29,B
224.8851852,3.8,5,2,3.7,0.1,2,0,2,1,2,1,B
201.0777778,3.6,5,1,3.7,-0.1,2,0,2,1,2,1,B
256.9083333,3.7,6,1,3.4,0.3,0,2,0,0,4,1,B
122.05,3.5,5,1,3.4,0.1,0,2,0,0,4,1,B
73.70166667,3.7,5,2,3.5,0.2,2,0,2,1,2,1,B
61.71666667,3.7,4,1,3.5,0.2,2,0,2,1,2,1,B
193.4666667,3.5,5,1,3.5,0,0,0,2,0,4,1,B
474.1833333,3.4,4,1,3.5,-0.1,0,0,2,0,4,1,B
143.1591667,3.6,5,5,3.4,0.2,2,0,2,1,2,45,B
190.5833333,3.5,5,1,3.4,0.1,2,0,2,1,2,45,B
162.6666667,3.7,5,1,3.6,0.1,2,0,2,1,2,1,B
143.2666667,3.7,5,1,3.6,0.1,2,0,2,1,2,1,B
114.3842593,3.5,5,2,3.4,0.1,2,0,2,1,2,1,B
182.0777778,3.6,5,2,3.4,0.2,2,0,2,1,2,1,B
197.9611111,3.8,5,2,3.7,0.1,2,0,2,1,2,1,B
144.3861111,3.7,4,2,3.7,0,2,0,2,1,2,1,B
24.24166667,3.8,5,2,3.3,0.5,2,0,2,1,2,31,B
200.9333333,4.1,6,2,4.1,0,0,0,2,0,0,1,E
204.55,4.1,4,1,4.1,0,0,0,2,0,0,1,E
109.9547619,3.4,6,2,3.2,0.2,2,0,0,1,2,1,B
224.1555556,3.5,5,1,3.2,0.3,2,0,0,1,2,1,B
126.4571429,3.1,6,2,3,0.1,0,0,0,0,0,1,B
174.6277778,3.9,6,1,3.9,0,0,2,0,0,0,1,B
242.3375,3.9,5,1,3.9,0,0,2,0,0,0,1,B
33.63717949,3.4,4,1,3.3,0.1,2,0,3,2,10,1,B
56.68947368,3.4,7,2,3.3,0.1,2,0,3,2,10,1,B
35.89074074,3.7,5,2,3.4,0.3,2,0,2,1,2,118,B
169.1722222,3.5,4,1,3.3,0.2,2,0,2,1,2,1,B
142.6483333,4,6,2,4,0,0,0,0,0,0,1,E
208.7333333,4,5,1,4,0,0,0,0,0,0,1,E
108.274359,3.2,5,1,3.2,0,2,0,0,1,2,29,B
123.4388889,3.1,4,2,3.1,0,2,0,0,1,2,29,B
157.05,3.5,7,2,3.5,0,2,0,0,1,2,1,B
201.33,3.6,5,2,3.6,0,0,0,2,0,0,1,B
123.4083333,3.6,5,2,3.6,0,0,0,2,0,0,1,B
125.1621429,4,5,4,3.9,0.1,2,0,2,1,2,36,E
84.06363636,4,4,5,3.9,0.1,2,0,2,1,2,36,E
48.47333333,4.1,3,1,3.8,0.3,0,3,3,2,3,6,E
70.78452381,3.6,4,3,3.2,0.4,2,3,2,1,2,1,B
27.84047619,3.6,5,2,3.2,0.4,2,3,2,1,2,1,B
55.34310345,3.6,6,3,3.6,0,2,0,2,1,2,1,B
217.0333333,3.7,6,1,3.6,0.1,2,0,2,1,2,1,B
165.5078947,3.9,5,2,3.9,0,2,0,4,1,2,1,B
248.0277778,4,5,1,3.9,0.1,2,0,4,1,2,1,E
105.475,4.1,6,2,4.2,-0.1,0,0,0,0,0,1,E
227.6166667,4.1,5,1,4.2,-0.1,0,0,0,0,0,1,E
43.13541667,3.5,4,1,3.4,0.1,2,0,2,1,2,1,B
62.06458333,3.7,5,5,3.6,0.1,0,0,2,0,4,1,B
243.95,3.7,5,1,3.6,0.1,0,0,2,0,4,1,B
187.6944444,4.1,6,1,4.1,0,2,0,2,1,2,1,E
177.7033333,4.1,5,1,4.1,0,2,0,2,1,2,1,E
136.4,4,6,2,4,0,2,0,2,1,2,1,E
183.0333333,4,4,1,4,0,2,0,2,1,2,1,E
2.916666667,2.5,4,4,3.8,-1.3,2,0,2,1,2,1,R
0.216666667,3.9,4,2,3.6,0.3,2,0,2,1,2,1,B
27.05583333,3.9,5,7,3.6,0.3,2,0,2,1,2,1,B
197.4166667,3.1,3,1,3.6,-0.5,2,0,2,1,2,32,B
56.01666667,3.9,6,1,4,-0.1,2,0,2,1,2,32,B
113.8916667,4,5,1,4,0,2,0,2,1,2,32,E
82.40238095,3.4,4,3,4,-0.6,2,0,0,1,2,1,B
155.8092593,3.6,4,1,3.6,0,2,0,2,1,2,1,B
108.7,3.8,3,1,4,-0.2,2,0,2,1,2,1,B
6.541666667,3.8,1,1,4,-0.2,2,0,2,1,2,1,B
184.75,3.5,4,1,3.9,-0.4,0,3,2,0,0,1,B
16.93333333,3.3,3,1,3.9,-0.6,0,3,2,0,0,1,B
93.09,4.2,4,1,4.1,0.1,2,0,2,1,2,75,E
10.22583333,3.4,5,1,3.6,-0.2,2,0,2,1,2,11,B
1.351282051,3.3,4,5,3.6,-0.3,2,0,2,1,2,11,B
51.725,3.7,5,1,3.8,-0.1,0,0,0,0,0,1,B
76.44166667,3.6,4,1,3.8,-0.2,0,0,0,0,0,1,B
29.61333333,3.6,0,1,3.6,0,2,0,2,1,2,1,B
61.14722222,2.5,4,6,3.1,-0.6,0,0,0,0,0,1,R
20.42272727,4.2,3,4,4.2,0,2,0,2,1,2,1,E
57.55220126,3.6,5,6,3.6,0,2,0,2,1,2,19,B
124.2492063,3.5,6,6,3.6,-0.1,2,0,2,1,2,19,B
215.6,3.2,0,1,3.2,0,0,0,2,0,0,1,B
152.7666667,3.2,4,1,3.2,0,0,0,2,0,0,1,B
221.0333333,3.6,4,1,3.5,0.1,0,0,2,0,0,1,B
43.3,3.3,3,2,3.4,-0.1,2,0,2,1,2,1,B
62.94848485,3.5,4,1,3.4,0.1,2,0,2,1,2,1,B
3.915384615,3.4,3,6,3.3,0.1,2,0,2,1,2,22,B
0.366666667,3.4,4,1,3.3,0.1,2,0,2,1,2,22,B
128.65,3,3,1,3.4,-0.4,2,0,2,1,2,1,B
142.5393939,3.2,5,2,3.4,-0.2,2,0,2,1,2,30,B
111.4452381,3.5,4,6,3.4,0.1,2,0,2,1,2,30,B
120.5933333,4.5,3,3,4.5,0,0,0,0,0,0,1,E
163.5043478,4.5,0,5,4.5,0,0,0,0,0,0,1,E
171.3916667,4.1,4,1,4,0.1,2,0,2,1,2,1,E
116.0777778,4.1,5,2,4,0.1,2,0,2,1,2,1,E
150.8883838,4.3,5,3,4.2,0.1,0,2,0,0,0,1,E
226.8805556,4.2,5,1,4.2,0,0,2,0,0,0,1,E
44.46666667,3,4,1,3.1,-0.1,2,0,2,1,6,78,B
15.50625,3,4,2,3.2,-0.2,2,0,2,1,2,1,B
8.658333333,4.6,5,1,4.7,-0.1,2,0,0,1,2,1,E
71.99166667,4.5,4,1,4.7,-0.2,2,0,0,1,2,1,E
5.91462585,3.5,5,1,3.4,0.1,0,0,0,0,0,1,B
4.664285714,3.8,4,1,3.4,0.4,2,0,2,1,2,1,B
16.55077882,3.9,5,1,3.4,0.5,2,0,2,1,2,1,B
119.052381,3.7,4,1,3.6,0.1,0,0,2,0,0,1,B
78.04666667,3.8,5,5,3.6,0.2,0,0,2,0,0,1,B
37.44791667,4.7,5,1,4.7,0,0,2,0,0,0,1,E
109.6333333,4.8,5,1,4.7,0.1,0,2,0,0,0,1,E
225.3388889,2.6,3,1,3.5,-0.9,2,0,2,1,2,1,R
162.9991228,2.7,4,2,3.1,-0.4,2,0,2,1,2,1,R
130.1627451,3.3,4,2,3.3,0,0,0,2,0,0,1,B
196.354023,3.4,4,2,3.3,0.1,0,0,2,0,0,1,B
236.8,4.2,5,1,4.1,0.1,2,0,0,1,2,59,E
75.37429379,4.3,5,2,4.2,0.1,0,0,0,0,0,1,E
83.72685185,4.4,4,3,4.2,0.2,0,0,0,0,0,1,E
0.733333333,3.2,3,1,3.4,-0.2,0,2,2,0,0,1,B
22.58333333,3.3,3,1,3.1,0.2,2,0,2,1,2,1,B
247.8,3.2,3,1,3.3,-0.1,2,0,2,1,2,45,B
80.53535354,3.2,5,7,3.5,-0.3,2,0,0,1,2,14,B
250.125,3.2,5,1,3.5,-0.3,2,0,0,1,2,14,B
188.5160494,4.2,6,2,4,0.2,0,0,2,0,0,1,E
116.2333333,4.3,6,2,4,0.3,0,0,2,0,0,1,E
24.00833333,3.1,0,1,3.1,0,2,0,4,1,2,1,B
105.7722222,2.8,4,3,3.1,-0.3,2,0,2,1,2,1,R
26.89285714,4.3,5,7,4.2,0.1,0,2,2,0,0,49,E
75.021875,4.3,5,1,4.2,0.1,0,2,2,0,0,49,E
0.844444444,3.9,6,3,3.6,0.3,2,0,2,1,6,119,B
48.34215686,4,6,2,3.6,0.4,2,0,2,1,6,119,E
52.44086022,3.9,4,5,4,-0.1,2,0,2,1,2,1,B
83.61944444,3.2,5,1,3.1,0.1,2,0,2,1,6,1,B
85.93823529,3.3,5,4,3.1,0.2,2,0,2,1,6,1,B
104.1044025,3.3,5,4,3.3,0,2,0,2,1,2,7,B
139.5178862,3.2,4,7,3.3,-0.1,2,0,2,1,2,7,B
164.2267857,3.6,6,3,3.7,-0.1,0,0,0,0,0,1,B
162.8294444,3.5,6,4,3.5,0,0,0,2,0,0,1,B
134.2359649,3.5,6,5,3.5,0,0,0,2,0,0,1,B
109.4833333,3.4,4,1,3.1,0.3,2,0,2,1,2,11,B
107.9166667,3.5,4,8,3.1,0.4,2,0,2,1,2,11,B
37.2365942,3.6,5,2,3.8,-0.2,2,0,2,1,2,1,B
21.5537037,3.7,6,6,3.8,-0.1,2,0,2,1,2,1,B
25.22291667,3.7,5,5,3.2,0.5,0,0,0,0,0,1,B
45.3755102,3.8,5,5,3.2,0.6,0,0,0,0,0,1,B
145.7359259,3.5,6,3,3.6,-0.1,2,0,2,1,2,30,B
156.7538462,3.5,5,5,3.6,-0.1,2,0,2,1,2,30,B
169.9098291,3.5,7,2,3.3,0.2,2,0,4,1,6,113,B
140.465847,3.5,6,6,3.3,0.2,2,0,4,1,6,113,B
25.46875,1.7,4,4,3.1,-1.4,2,0,4,1,2,1,M
90.28333333,3.4,5,5,3.4,0,2,0,2,1,2,1,B
49.83888889,3.7,5,2,3.7,0,2,0,2,1,2,1,B
120.5777778,3.7,4,4,3.7,0,2,0,2,1,2,1,B
107.8572917,3.2,4,3,3,0.2,2,0,2,1,2,1,B
32.21388889,3.4,5,2,3.3,0.1,2,0,2,1,2,32,B
86.02941176,3.2,6,4,3.3,-0.1,2,0,2,1,2,32,B
151.0368056,3.2,5,4,3.1,0.1,0,0,0,0,0,1,B
8.193589744,3.3,5,3,3.2,0.1,0,0,0,0,0,1,B
118.6099206,3.3,6,4,3.3,0,0,0,0,0,0,1,B
139.8307692,3.5,6,10,3.3,0.2,0,0,0,0,0,1,B
169.5018519,3.2,5,4,3.2,0,2,0,2,1,2,1,B
125.3183333,3.3,7,6,3.3,0,2,0,2,1,2,1,B
42.40416667,3.2,3,3,3.1,0.1,2,0,2,1,2,1,B
93.53416667,3.2,5,5,3.1,0.1,2,0,2,1,2,1,B
113.7681592,3.5,6,3,3.5,0,2,0,2,1,2,1,B
150.842803,3.4,6,7,3.5,-0.1,2,0,2,1,2,1,B
76.3828125,3.7,5,3,3.4,0.3,2,0,2,1,2,1,B
67.06754386,3.7,5,5,3.4,0.3,2,0,2,1,2,1,B
177.1768519,3.1,4,2,3.1,0,0,0,2,0,4,1,B
132.2845528,3.3,4,4,3.1,0.2,0,0,2,0,4,1,B
117.2616667,3.6,5,3,3.3,0.3,2,0,2,1,2,1,B
150.4539007,3.6,5,4,3.3,0.3,2,0,2,1,2,1,B
225.825,3.4,5,2,3.4,0,2,0,2,1,2,1,B
284.5666667,3.3,4,2,3.4,-0.1,2,0,2,1,2,1,B
103.1769006,4.1,6,2,4.1,0,0,0,0,0,4,1,E
113.3720833,4.2,5,4,4.1,0.1,0,0,0,0,4,1,E
79.62407407,3.3,5,2,3.2,0.1,2,3,4,1,7,1,B
120.1887931,3.3,4,9,3.2,0.1,2,3,4,1,7,1,B
49.865625,3.5,6,4,3.8,-0.3,2,0,2,1,2,1,B
138.7386364,3.4,4,6,3.8,-0.4,2,0,2,1,2,1,B
151.1166667,3.4,4,5,3.7,-0.3,2,0,2,1,2,1,B
154.38,3.3,4,3,3.7,-0.4,2,0,2,1,2,1,B
93.99351852,3.6,5,6,3.6,0,2,0,0,1,2,1,B
156.2666667,3.6,5,4,3.6,0,2,0,0,1,2,1,B
118.285,3.3,4,4,3.2,0.1,2,0,2,1,2,1,B
193.6069444,3.2,5,3,3.2,0,2,0,2,1,2,1,B
185.6614943,3.7,4,1,3.5,0.2,2,0,2,1,2,7,B
151.375641,3.5,6,5,3.5,0,2,0,2,1,2,7,B
98.56666667,3,4,3,3,0,2,0,0,1,2,1,B
84.43888889,3.1,4,4,3,0.1,2,0,0,1,2,1,B
89.29583333,3.7,4,1,3.9,-0.2,0,0,0,0,0,1,B
135.6566667,3.3,4,2,3.3,0,0,2,0,0,0,1,B
102.2541667,3.2,4,3,3.2,0,0,2,0,0,0,1,B
89.71231884,3,4,4,3.4,-0.4,2,0,2,1,2,1,B
91.58699187,3.3,4,6,3.4,-0.1,2,0,2,1,2,1,B
174.8208333,3.1,4,2,3.1,0,2,0,2,1,2,1,B
98.75952381,3.1,6,2,3.1,0,2,0,2,1,2,1,B
129.35625,3.1,4,2,3.1,0,2,0,2,1,2,1,B
33.73222222,3.3,4,5,3.3,0,2,0,2,1,2,1,B
174.980303,3,3,2,3.2,-0.2,0,3,2,0,0,1,B
129.5926471,2.5,4,4,3.2,-0.7,0,3,2,0,0,1,R
118.3429078,3.8,6,3,3.6,0.2,0,0,0,0,0,1,B
143.6901961,3.9,5,4,3.6,0.3,0,0,0,0,0,1,B
79.80338164,3.7,3,6,3.6,0.1,2,0,2,1,2,1,B
212.0285714,3.5,6,2,3.6,-0.1,2,0,2,1,2,1,B
63.57027027,3.2,5,4,3.3,-0.1,2,0,2,1,2,1,B
53.39895833,3.1,6,4,3.3,-0.2,2,0,2,1,2,1,B
132.4770833,3.4,4,3,3.3,0.1,2,0,2,1,2,1,B
198.4240741,3.2,3,3,3.3,-0.1,2,0,2,1,2,1,B
1.533333333,3.2,5,1,3.2,0,2,0,4,1,2,120,B
40.18,3.6,5,1,3.4,0.2,2,0,0,1,2,9,B
15.84583333,3.8,4,1,3.4,0.4,2,0,0,1,2,9,B
174.0666667,4.5,4,1,4.5,0,0,2,0,0,0,1,E
218.1138889,3.8,4,1,3.7,0.1,2,0,0,1,2,1,B
95.34252874,4.7,5,2,4.7,0,0,2,0,0,0,1,E
229.5333333,4.2,4,1,4.1,0.1,2,0,2,1,2,36,E
237.5888889,3.6,3,1,3.3,0.3,0,0,0,0,0,60,B
91.62676768,3.5,3,4,3.3,0.2,0,0,0,0,0,60,B
27.05,2.9,4,4,2.9,0,0,0,0,0,0,1,R
33.61666667,3.3,3,1,3.1,0.2,2,0,2,1,2,71,B
3.120833333,3.3,0,3,3.1,0.2,2,0,2,1,2,71,B
0.658333333,3,4,4,3.8,-0.8,2,0,2,1,2,1,B
0.133333333,4.2,4,2,4.1,0.1,2,0,2,1,2,1,E
156.4819444,3,3,2,3,0,2,0,4,1,2,1,B
95.11414141,3.3,5,6,3.3,0,2,0,4,1,2,1,B
70.30745614,3.7,5,2,3.3,0.4,0,0,2,0,0,1,B
8.3,3.5,5,2,3.3,0.2,2,0,2,1,2,1,B
24.02916667,2.5,4,2,2.5,0,2,0,0,1,2,1,R
165.0944444,4.1,4,2,4,0.1,0,0,0,0,0,1,E
271.0333333,4,3,1,4,0,0,0,0,0,0,1,E
184.1428571,3.6,5,1,3.6,0,2,0,2,1,2,1,B
92.24,3.9,4,2,4.1,-0.2,2,0,4,1,2,68,B
123.9055556,3.8,4,1,4.1,-0.3,2,0,4,1,2,68,B
118.4358974,3.6,4,1,3.7,-0.1,0,2,0,0,0,1,B
236.7123188,3.7,6,1,3.5,0.2,2,0,2,1,2,1,B
108.0333333,3.4,4,1,3.3,0.1,2,0,2,1,2,1,B
222.2083333,3.4,3,1,3.3,0.1,2,0,2,1,2,1,B
1.166666667,3.9,5,2,3.8,0.1,0,0,0,0,0,80,B
1.1,3.9,4,1,3.8,0.1,0,0,0,0,0,80,B
12.21666667,3.3,5,1,3.3,0,2,0,4,1,2,1,B
14.68333333,3.7,6,1,3.5,0.2,2,0,2,1,6,1,B
5.4,3.7,5,1,3.5,0.2,2,0,2,1,6,1,B
0.111111111,3,4,3,3.4,-0.4,2,0,2,1,2,1,B
154.5633333,3.6,5,2,3.2,0.4,2,0,4,1,2,1,B
93.79166667,3.5,4,1,3.2,0.3,2,0,4,1,2,1,B
219.3333333,4,5,1,4.2,-0.2,2,0,2,1,2,1,E
0.5,4.2,4,1,4.2,0,2,0,2,1,2,1,E
162.4357143,4.2,5,1,4.4,-0.2,2,0,0,1,2,1,E
202.0071429,4.2,5,1,4.4,-0.2,2,0,0,1,2,1,E
175.4714286,3.5,5,1,3.7,-0.2,2,0,0,1,2,1,B
19.76666667,3.8,5,1,3.7,0.1,2,0,0,1,2,1,B
78.91060606,3.7,5,5,4,-0.3,2,0,2,1,2,56,B
376.8833333,3.3,4,1,3.1,0.2,3,4,6,0,8,11,B
155.710119,4,6,6,3.6,0.4,2,0,2,1,2,1,E
248.8083333,4.1,7,2,3.6,0.5,2,0,2,1,2,1,E
138.5458333,3.4,6,1,3.4,0,2,0,0,1,2,32,B
129.6586207,4.4,6,3,4.5,-0.1,2,0,2,1,2,1,E
134.6604167,4.4,5,2,4.5,-0.1,2,0,2,1,2,1,E
235.2111111,3.5,4,1,3.6,-0.1,0,0,0,0,0,1,B
60.75,3.5,5,6,3.6,-0.1,0,0,0,0,0,1,B
256.9533333,3.8,6,1,3.7,0.1,2,0,4,1,2,1,B
65.14285714,3.5,7,7,3.1,0.4,2,0,2,1,2,1,B
38.09038462,4,5,5,3.9,0.1,2,0,0,1,2,43,E
52.37564103,4.1,5,4,3.9,0.2,2,0,0,1,2,43,E
117.4764706,3.5,5,4,3.6,-0.1,2,0,4,1,2,1,B
69.39,4.1,5,1,4.3,-0.2,0,0,0,0,0,1,E
4.525,4.1,5,1,4.3,-0.2,0,0,0,0,0,1,E
7.960416667,4.6,6,2,4.2,0.4,0,0,0,0,0,1,E
28.24102564,4.5,5,4,4.2,0.3,0,0,0,0,0,1,E
